#TEXT/SIMPLE
# elo ehi spectrum
5.769999994017 5.779999994006 6.7684697213076e-07
5.779999994006 5.789999993995 6.7465066058202e-07
5.789999993995 5.799999993984 6.7246522297455e-07
5.799999993984 5.809999993973 6.7029054671469e-07
5.809999993973 5.819999993962 6.6812664005675e-07
5.819999993962 5.829999993950 6.6597335170930e-07
5.829999993950 5.839999993939 6.6383065095667e-07
5.839999993939 5.849999993928 6.6169846763632e-07
5.849999993928 5.859999993917 6.5957673217039e-07
5.859999993917 5.869999993906 6.5746537555894e-07
5.869999993906 5.879999993895 6.5536429023274e-07
5.879999993895 5.889999993884 6.5327348674068e-07
5.889999993884 5.899999993872 6.5119281962340e-07
5.899999993872 5.909999993861 6.4912226127760e-07
5.909999993861 5.919999993850 6.4706174550774e-07
5.919999993850 5.929999993839 6.4501120666329e-07
5.929999993839 5.939999993828 6.4297057963241e-07
5.939999993828 5.949999993817 6.4093979983784e-07
5.949999993817 5.959999993806 6.3891880323023e-07
5.959999993806 5.969999993794 6.3690752628446e-07
5.969999993794 5.979999993783 6.3490590599287e-07
5.979999993783 5.989999993772 6.3291387986169e-07
5.989999993772 5.999999993761 6.3092622394923e-07
