#TEXT/SIMPLE
# elo ehi spectrum
1.519999998864 1.529999998852 5.3390316366455e-06
1.529999998852 1.539999998841 5.2931492026234e-06
1.539999998841 1.549999998830 5.2479551916379e-06
1.549999998830 1.559999998819 5.2034349182350e-06
1.559999998819 1.569999998808 5.1595741019693e-06
1.569999998808 1.579999998797 5.1163588537467e-06
1.579999998797 1.589999998786 5.0737756626914e-06
1.589999998786 1.599999998774 5.0318113835452e-06
1.599999998774 1.609999998763 4.9904532245604e-06
1.609999998763 1.619999998752 4.9496887358660e-06
1.619999998752 1.629999998741 4.9095057982789e-06
1.629999998741 1.639999998730 4.8698926125604e-06
1.639999998730 1.649999998719 4.8308376890764e-06
1.649999998719 1.659999998708 4.7923298378470e-06
1.659999998708 1.669999998696 4.7543581589915e-06
1.669999998696 1.679999998685 4.7169120335128e-06
1.679999998685 1.689999998674 4.6799811144406e-06
1.689999998674 1.699999998663 4.6435553183010e-06
1.699999998663 1.709999998652 4.6076248168996e-06
1.709999998652 1.719999998641 4.5721800294102e-06
1.719999998641 1.729999998630 4.5372116147538e-06
1.729999998630 1.739999998619 4.5027104642496e-06
1.739999998619 1.749999998607 4.4686676945379e-06
1.749999998607 1.759999998596 4.4350746407557e-06
1.759999998596 1.769999998585 4.4019228499557e-06
1.769999998585 1.779999998574 4.3692040747579e-06
1.779999998574 1.789999998563 4.3369102672303e-06
1.789999998563 1.799999998552 4.3050335729829e-06
1.799999998552 1.809999998541 4.2735663254634e-06
1.809999998541 1.819999998529 4.2425010404604e-06
1.819999998529 1.829999998518 4.2118304107897e-06
1.829999998518 1.839999998507 4.1815473011659e-06
1.839999998507 1.849999998496 4.1516447432525e-06
1.849999998496 1.859999998485 4.1221159308719e-06
1.859999998485 1.869999998474 4.0929542153877e-06
1.869999998474 1.879999998463 4.0641531012378e-06
1.879999998463 1.889999998451 4.0357062416151e-06
1.889999998451 1.899999998440 4.0076074342964e-06
1.899999998440 1.909999998429 3.9798506176073e-06
1.909999998429 1.919999998418 3.9524298665195e-06
1.919999998418 1.929999998407 3.9253393888775e-06
1.929999998407 1.939999998396 3.8985735217506e-06
1.939999998396 1.949999998385 3.8721267278972e-06
1.949999998385 1.959999998373 3.8459935923471e-06
1.959999998373 1.969999998362 3.8201688190972e-06
1.969999998362 1.979999998351 3.7946472279070e-06
1.979999998351 1.989999998340 3.7694237511955e-06
1.989999998340 1.999999998329 3.7444934310439e-06
1.999999998329 2.009999998318 3.7198514162850e-06
2.009999998318 2.019999998307 3.6954929596862e-06
2.019999998307 2.029999998295 3.6714134152240e-06
2.029999998295 2.039999998284 3.6476082354361e-06
2.039999998284 2.049999998273 3.6240729688613e-06
2.049999998273 2.059999998262 3.6008032575551e-06
2.059999998262 2.069999998251 3.5777948346848e-06
2.069999998251 2.079999998240 3.5550435221884e-06
2.079999998240 2.089999998229 3.5325452285197e-06
2.089999998229 2.099999998217 3.5102959464454e-06
2.099999998217 2.109999998206 3.4882917509198e-06
2.109999998206 2.119999998195 3.4665287970181e-06
2.119999998195 2.129999998184 3.4450033179312e-06
2.129999998184 2.139999998173 3.4237116230206e-06
2.139999998173 2.149999998162 3.4026500959304e-06
2.149999998162 2.159999998151 3.3818151927554e-06
2.159999998151 2.169999998139 3.3612034402605e-06
2.169999998139 2.179999998128 3.3408114341554e-06
2.179999998128 2.189999998117 3.3206358374147e-06
2.189999998117 2.199999998106 3.3006733786496e-06
2.199999998106 2.209999998095 3.2809208505260e-06
2.209999998095 2.219999998084 3.2613751082257e-06
2.219999998084 2.229999998073 3.2420330679525e-06
2.229999998073 2.239999998061 3.2228917054833e-06
2.239999998061 2.249999998050 3.2039480547531e-06
2.249999998050 2.259999998039 3.1851992064870e-06
2.259999998039 2.269999998028 3.1666423068650e-06
2.269999998028 2.279999998017 3.1482745562279e-06
2.279999998017 2.289999998006 3.1300932078151e-06
2.289999998006 2.299999997995 3.1120955665413e-06
2.299999997995 2.309999997983 3.0942789878023e-06
2.309999997983 2.319999997972 3.0766408763174e-06
2.319999997972 2.329999997961 3.0591786850005e-06
2.329999997961 2.339999997950 3.0418899138609e-06
2.339999997950 2.349999997939 3.0247721089420e-06
2.349999997939 2.359999997928 3.0078228612721e-06
2.359999997928 2.369999997917 2.9910398058626e-06
2.369999997917 2.379999997905 2.9744206207171e-06
2.379999997905 2.389999997894 2.9579630258749e-06
2.389999997894 2.399999997883 2.9416647824783e-06
2.399999997883 2.409999997872 2.9255236918645e-06
2.409999997872 2.419999997861 2.9095375946777e-06
2.419999997861 2.429999997850 2.8937043700107e-06
2.429999997850 2.439999997839 2.8780219345626e-06
2.439999997839 2.449999997827 2.8624882418230e-06
2.449999997827 2.459999997816 2.8471012812743e-06
2.459999997816 2.469999997805 2.8318590776159e-06
2.469999997805 2.479999997794 2.8167596900051e-06
2.479999997794 2.489999997783 2.8018012113248e-06
2.489999997783 2.499999997772 2.7869817674599e-06
2.499999997772 2.509999997761 2.7722995165983e-06
2.509999997761 2.519999997750 2.7577526485501e-06
2.519999997750 2.529999997738 2.7433393840786e-06
2.529999997738 2.539999997727 2.7290579742533e-06
2.539999997727 2.549999997716 2.7149066998142e-06
2.549999997716 2.559999997705 2.7008838705586e-06
2.559999997705 2.569999997694 2.6869878247335e-06
2.569999997694 2.579999997683 2.6732169284537e-06
2.579999997683 2.589999997672 2.6595695751211e-06
2.589999997672 2.599999997660 2.6460441848751e-06
2.599999997660 2.609999997649 2.6326392040386e-06
2.609999997649 2.619999997638 2.6193531045895e-06
2.619999997638 2.629999997627 2.6061843836408e-06
2.629999997627 2.639999997616 2.5931315629333e-06
2.639999997616 2.649999997605 2.5801931883387e-06
2.649999997605 2.659999997594 2.5673678293787e-06
2.659999997594 2.669999997582 2.5546540787522e-06
2.669999997582 2.679999997571 2.5420505518743e-06
2.679999997571 2.689999997560 2.5295558864275e-06
2.689999997560 2.699999997549 2.5171687419190e-06
2.699999997549 2.709999997538 2.5048877992579e-06
2.709999997538 2.719999997527 2.4927117603289e-06
2.719999997527 2.729999997516 2.4806393475890e-06
2.729999997516 2.739999997504 2.4686693036635e-06
2.739999997504 2.749999997493 2.4568003909572e-06
2.749999997493 2.759999997482 2.4450313912723e-06
2.759999997482 2.769999997471 2.4333611054354e-06
2.769999997471 2.779999997460 2.4217883529318e-06
2.779999997460 2.789999997449 2.4103119715527e-06
2.789999997449 2.799999997438 2.3989308170410e-06
2.799999997438 2.809999997426 2.3876437627580e-06
2.809999997426 2.819999997415 2.3764496993445e-06
2.819999997415 2.829999997404 2.3653475343995e-06
2.829999997404 2.839999997393 2.3543361921607e-06
2.839999997393 2.849999997382 2.3434146131922e-06
2.849999997382 2.859999997371 2.3325817540843e-06
2.859999997371 2.869999997360 2.3218365871505e-06
2.869999997360 2.879999997348 2.3111781001420e-06
2.879999997348 2.889999997337 2.3006052959610e-06
2.889999997337 2.899999997326 2.2901171923787e-06
2.899999997326 2.909999997315 2.2797128217718e-06
2.909999997315 2.919999997304 2.2693912308473e-06
2.919999997304 2.929999997293 2.2591514803874e-06
2.929999997293 2.939999997282 2.2489926449911e-06
2.939999997282 2.949999997270 2.2389138128292e-06
2.949999997270 2.959999997259 2.2289140853928e-06
2.959999997259 2.969999997248 2.2189925772633e-06
2.969999997248 2.979999997237 2.2091484158711e-06
2.979999997237 2.989999997226 2.1993807412712e-06
2.989999997226 2.999999997215 2.1896887059147e-06
2.999999997215 3.009999997204 2.1800714744353e-06
3.009999997204 3.019999997192 2.1705282234304e-06
3.019999997192 3.029999997181 2.1610581412489e-06
3.029999997181 3.039999997170 2.1516604277927e-06
3.039999997170 3.049999997159 2.1423342943059e-06
3.049999997159 3.059999997148 2.1330789631842e-06
3.059999997148 3.069999997137 2.1238936677782e-06
3.069999997137 3.079999997126 2.1147776522058e-06
3.079999997126 3.089999997114 2.1057301711616e-06
3.089999997114 3.099999997103 2.0967504897455e-06
3.099999997103 3.109999997092 2.0878378832720e-06
3.109999997092 3.119999997081 2.0789916371054e-06
3.119999997081 3.129999997070 2.0702110464842e-06
3.129999997070 3.139999997059 2.0614954163543e-06
3.139999997059 3.149999997048 2.0528440612063e-06
3.149999997048 3.159999997036 2.0442563049124e-06
3.159999997036 3.169999997025 2.0357314805707e-06
3.169999997025 3.179999997014 2.0272689303489e-06
3.179999997014 3.189999997003 2.0188680053359e-06
3.189999997003 3.199999996992 2.0105280653885e-06
3.199999996992 3.209999996981 2.0022484789911e-06
3.209999996981 3.219999996970 1.9940286231091e-06
3.219999996970 3.229999996958 1.9858678830518e-06
3.229999996958 3.239999996947 1.9777656523324e-06
3.239999996947 3.249999996936 1.9697213325366e-06
3.249999996936 3.259999996925 1.9617343331887e-06
3.259999996925 3.269999996914 1.9538040716216e-06
3.269999996914 3.279999996903 1.9459299728539e-06
3.279999996903 3.289999996892 1.9381114694608e-06
3.289999996892 3.299999996881 1.9303480014542e-06
3.299999996881 3.309999996869 1.9226390161640e-06
3.309999996869 3.319999996858 1.9149839681198e-06
3.319999996858 3.329999996847 1.9073823189339e-06
3.329999996847 3.339999996836 1.8998335371929e-06
3.339999996836 3.349999996825 1.8923370983403e-06
3.349999996825 3.359999996814 1.8848924845752e-06
3.359999996814 3.369999996803 1.8774991847407e-06
3.369999996803 3.379999996791 1.8701566942189e-06
3.379999996791 3.389999996780 1.8628645148321e-06
3.389999996780 3.399999996769 1.8556221547367e-06
3.399999996769 3.409999996758 1.8484291283308e-06
3.409999996758 3.419999996747 1.8412849561487e-06
3.419999996747 3.429999996736 1.8341891647742e-06
3.429999996736 3.439999996725 1.8271412867405e-06
3.439999996725 3.449999996713 1.8201408604421e-06
3.449999996713 3.459999996702 1.8131874300422e-06
3.459999996702 3.469999996691 1.8062805453859e-06
3.469999996691 3.479999996680 1.7994197619130e-06
3.479999996680 3.489999996669 1.7926046405702e-06
3.489999996669 3.499999996658 1.7858347477320e-06
3.499999996658 3.509999996647 1.7791096551142e-06
3.509999996647 3.519999996635 1.7724289396942e-06
3.519999996635 3.529999996624 1.7657921836322e-06
3.529999996624 3.539999996613 1.7591989741942e-06
3.539999996613 3.549999996602 1.7526489036726e-06
3.549999996602 3.559999996591 1.7461415693131e-06
3.559999996591 3.569999996580 1.7396765732410e-06
3.569999996580 3.579999996569 1.7332535223865e-06
3.579999996569 3.589999996557 1.7268720284157e-06
3.589999996557 3.599999996546 1.7205317076610e-06
3.599999996546 3.609999996535 1.7142321810476e-06
3.609999996535 3.619999996524 1.7079730740323e-06
3.619999996524 3.629999996513 1.7017540165327e-06
3.629999996513 3.639999996502 1.6955746428637e-06
3.639999996502 3.649999996491 1.6894345916722e-06
3.649999996491 3.659999996479 1.6833335058760e-06
3.659999996479 3.669999996468 1.6772710325975e-06
3.669999996468 3.679999996457 1.6712468231111e-06
3.679999996457 3.689999996446 1.6652605327728e-06
3.689999996446 3.699999996435 1.6593118209700e-06
3.699999996435 3.709999996424 1.6534003510590e-06
3.709999996424 3.719999996413 1.6475257903110e-06
3.719999996413 3.729999996401 1.6416878098521e-06
3.729999996401 3.739999996390 1.6358860846142e-06
3.739999996390 3.749999996379 1.6301202932757e-06
3.749999996379 3.759999996368 1.6243901182111e-06
3.759999996368 3.769999996357 1.6186952454386e-06
3.769999996357 3.779999996346 1.6130353645683e-06
3.779999996346 3.789999996335 1.6074101687515e-06
3.789999996335 3.799999996323 1.6018193546320e-06
3.799999996323 3.809999996312 1.5962626222960e-06
3.809999996312 3.819999996301 1.5907396752256e-06
3.819999996301 3.829999996290 1.5852502202504e-06
3.829999996290 3.839999996279 1.5797939675014e-06
3.839999996279 3.849999996268 1.5743706303650e-06
3.849999996268 3.859999996257 1.5689799254410e-06
3.859999996257 3.869999996245 1.5636215724913e-06
3.869999996245 3.879999996234 1.5582952944058e-06
3.879999996234 3.889999996223 1.5530008171522e-06
3.889999996223 3.899999996212 1.5477378697369e-06
3.899999996212 3.909999996201 1.5425061841642e-06
3.909999996201 3.919999996190 1.5373054953939e-06
3.919999996190 3.929999996179 1.5321355413029e-06
3.929999996179 3.939999996167 1.5269960626447e-06
3.939999996167 3.949999996156 1.5218868030100e-06
3.949999996156 3.959999996145 1.5168075087911e-06
3.959999996145 3.969999996134 1.5117579291409e-06
3.969999996134 3.979999996123 1.5067378159386e-06
3.979999996123 3.989999996112 1.5017469237530e-06
3.989999996112 3.999999996101 1.4967850098057e-06
3.999999996101 4.009999996089 1.4918518339345e-06
4.009999996089 4.019999996078 1.4869471585645e-06
4.019999996078 4.029999996067 1.4820707486656e-06
4.029999996067 4.039999996056 1.4772223717258e-06
4.039999996056 4.049999996045 1.4724017977164e-06
4.049999996045 4.059999996034 1.4676087990562e-06
4.059999996034 4.069999996023 1.4628431505833e-06
4.069999996023 4.079999996012 1.4581046295222e-06
4.079999996012 4.089999996000 1.4533930154519e-06
4.089999996000 4.099999995989 1.4487080902768e-06
4.099999995989 4.109999995978 1.4440496381968e-06
4.109999995978 4.119999995967 1.4394174456737e-06
4.119999995967 4.129999995956 1.4348113014085e-06
4.129999995956 4.139999995945 1.4302309963060e-06
4.139999995945 4.149999995934 1.4256763234530e-06
4.149999995934 4.159999995922 1.4211470780842e-06
4.159999995922 4.169999995911 1.4166430575582e-06
4.169999995911 4.179999995900 1.4121640613312e-06
4.179999995900 4.189999995889 1.4077098909273e-06
4.189999995889 4.199999995878 1.4032803499153e-06
4.199999995878 4.209999995867 1.3988752438809e-06
4.209999995867 4.219999995856 1.3944943804011e-06
4.219999995856 4.229999995844 1.3901375690214e-06
4.229999995844 4.239999995833 1.3858046212290e-06
4.239999995833 4.249999995822 1.3814953504284e-06
4.249999995822 4.259999995811 1.3772095719184e-06
4.259999995811 4.269999995800 1.3729471028691e-06
4.269999995800 4.279999995789 1.3687077622957e-06
4.279999995789 4.289999995778 1.3644913710400e-06
4.289999995778 4.299999995766 1.3602977517431e-06
4.299999995766 4.309999995755 1.3561267288274e-06
4.309999995755 4.319999995744 1.3519781284709e-06
4.319999995744 4.329999995733 1.3478517785883e-06
4.329999995733 4.339999995722 1.3437475088091e-06
4.339999995722 4.349999995711 1.3396651504554e-06
4.349999995711 4.359999995700 1.3356045365226e-06
4.359999995700 4.369999995688 1.3315655016587e-06
4.369999995688 4.379999995677 1.3275478821431e-06
4.379999995677 4.389999995666 1.3235515158697e-06
4.389999995666 4.399999995655 1.3195762423228e-06
4.399999995655 4.409999995644 1.3156219025628e-06
4.409999995644 4.419999995633 1.3116883392031e-06
4.419999995633 4.429999995622 1.3077753963954e-06
4.429999995622 4.439999995610 1.3038829198060e-06
4.439999995610 4.449999995599 1.3000107566046e-06
4.449999995599 4.459999995588 1.2961587554394e-06
4.459999995588 4.469999995577 1.2923267664232e-06
4.469999995577 4.479999995566 1.2885146411172e-06
4.479999995566 4.489999995555 1.2847222325101e-06
4.489999995555 4.499999995544 1.2809493950043e-06
4.499999995544 4.509999995532 1.2771959843967e-06
4.509999995532 4.519999995521 1.2734618578657e-06
4.519999995521 4.529999995510 1.2697468739512e-06
4.529999995510 4.539999995499 1.2660508925406e-06
4.539999995499 4.549999995488 1.2623737748532e-06
4.549999995488 4.559999995477 1.2587153834236e-06
4.559999995477 4.569999995466 1.2550755820887e-06
4.569999995466 4.579999995454 1.2514542359680e-06
4.579999995454 4.589999995443 1.2478512114539e-06
4.589999995443 4.599999995432 1.2442663761936e-06
4.599999995432 4.609999995421 1.2406995990759e-06
4.609999995421 4.619999995410 1.2371507502163e-06
4.619999995410 4.629999995399 1.2336197009441e-06
4.629999995399 4.639999995388 1.2301063237862e-06
4.639999995388 4.649999995376 1.2266104924563e-06
4.649999995376 4.659999995365 1.2231320818381e-06
4.659999995365 4.669999995354 1.2196709679761e-06
4.669999995354 4.679999995343 1.2162270280565e-06
4.679999995343 4.689999995332 1.2128001404023e-06
4.689999995332 4.699999995321 1.2093901844506e-06
4.699999995321 4.709999995310 1.2059970407497e-06
4.709999995310 4.719999995298 1.2026205909399e-06
4.719999995298 4.729999995287 1.1992607177432e-06
4.729999995287 4.739999995276 1.1959173049526e-06
4.739999995276 4.749999995265 1.1925902374179e-06
4.749999995265 4.759999995254 1.1892794010355e-06
4.759999995254 4.769999995243 1.1859846827354e-06
4.769999995243 4.779999995232 1.1827059704702e-06
4.779999995232 4.789999995220 1.1794431532057e-06
4.789999995220 4.799999995209 1.1761961209046e-06
4.799999995209 4.809999995198 1.1729647645221e-06
4.809999995198 4.819999995187 1.1697489759895e-06
4.819999995187 4.829999995176 1.1665486482057e-06
4.829999995176 4.839999995165 1.1633636750263e-06
4.839999995165 4.849999995154 1.1601939512543e-06
4.849999995154 4.859999995143 1.1570393726276e-06
4.859999995143 4.869999995131 1.1538998358080e-06
4.869999995131 4.879999995120 1.1507752383776e-06
4.879999995120 4.889999995109 1.1476654788187e-06
4.889999995109 4.899999995098 1.1445704565124e-06
4.899999995098 4.909999995087 1.1414900717259e-06
4.909999995087 4.919999995076 1.1384242256008e-06
4.919999995076 4.929999995065 1.1353728201475e-06
4.929999995065 4.939999995053 1.1323357582336e-06
4.939999995053 4.949999995042 1.1293129435745e-06
4.949999995042 4.959999995031 1.1263042807253e-06
4.959999995031 4.969999995020 1.1233096750713e-06
4.969999995020 4.979999995009 1.1203290328201e-06
4.979999995009 4.989999994998 1.1173622609900e-06
4.989999994998 4.999999994987 1.1144092674047e-06
4.999999994987 5.009999994975 1.1114699606834e-06
5.009999994975 5.019999994964 1.1085442502321e-06
5.019999994964 5.029999994953 1.1056320462345e-06
5.029999994953 5.039999994942 1.1027332596467e-06
5.039999994942 5.049999994931 1.0998478021856e-06
5.049999994931 5.059999994920 1.0969755863222e-06
5.059999994920 5.069999994909 1.0941165252755e-06
5.069999994909 5.079999994897 1.0912705330018e-06
5.079999994897 5.089999994886 1.0884375241888e-06
5.089999994886 5.099999994875 1.0856174142472e-06
5.099999994875 5.109999994864 1.0828101193023e-06
5.109999994864 5.119999994853 1.0800155561904e-06
5.119999994853 5.129999994842 1.0772336424459e-06
5.129999994842 5.139999994831 1.0744642962979e-06
5.139999994831 5.149999994819 1.0717074366630e-06
5.149999994819 5.159999994808 1.0689629831350e-06
5.159999994808 5.169999994797 1.0662308559822e-06
5.169999994797 5.179999994786 1.0635109761361e-06
5.179999994786 5.189999994775 1.0608032651898e-06
5.189999994775 5.199999994764 1.0581076453855e-06
5.199999994764 5.209999994753 1.0554240396125e-06
5.209999994753 5.219999994741 1.0527523713971e-06
5.219999994741 5.229999994730 1.0500925648995e-06
5.229999994730 5.239999994719 1.0474445449049e-06
5.239999994719 5.249999994708 1.0448082368172e-06
5.249999994708 5.259999994697 1.0421835666548e-06
5.259999994697 5.269999994686 1.0395704610414e-06
5.269999994686 5.279999994675 1.0369688472030e-06
5.279999994675 5.289999994663 1.0343786529592e-06
5.289999994663 5.299999994652 1.0317998067198e-06
5.299999994652 5.309999994641 1.0292322374756e-06
5.309999994641 5.319999994630 1.0266758747959e-06
5.319999994630 5.329999994619 1.0241306488204e-06
5.329999994619 5.339999994608 1.0215964902558e-06
5.339999994608 5.349999994597 1.0190733303665e-06
5.349999994597 5.359999994585 1.0165611009731e-06
5.359999994585 5.369999994574 1.0140597344453e-06
5.369999994574 5.379999994563 1.0115691636937e-06
5.379999994563 5.389999994552 1.0090893221706e-06
5.389999994552 5.399999994541 1.0066201438583e-06
5.399999994541 5.409999994530 1.0041615632683e-06
5.409999994530 5.419999994519 1.0017135154330e-06
5.419999994519 5.429999994507 9.9927593590395e-07
5.429999994507 5.439999994496 9.9684876074295e-07
5.439999994496 5.449999994485 9.9443192652005e-07
5.449999994485 5.459999994474 9.9202537030740e-07
5.459999994474 5.469999994463 9.8962902967490e-07
5.469999994463 5.479999994452 9.8724284268363e-07
5.479999994452 5.489999994441 9.8486674788370e-07
5.489999994441 5.499999994429 9.8250068430853e-07
5.499999994429 5.509999994418 9.8014459146756e-07
5.509999994418 5.519999994407 9.7779840934750e-07
5.519999994407 5.529999994396 9.7546207840057e-07
5.529999994396 5.539999994385 9.7313553954691e-07
5.539999994385 5.549999994374 9.7081873416411e-07
5.549999994374 5.559999994363 9.6851160408816e-07
5.559999994363 5.569999994351 9.6621409160401e-07
5.569999994351 5.579999994340 9.6392613944592e-07
5.579999994340 5.589999994329 9.6164769078921e-07
5.589999994329 5.599999994318 9.5937868924924e-07
5.599999994318 5.609999994307 9.5711907887495e-07
5.609999994307 5.619999994296 9.5486880414642e-07
5.619999994296 5.629999994285 9.5262780997008e-07
5.629999994285 5.639999994273 9.5039604167314e-07
5.639999994273 5.649999994262 9.4817344500338e-07
5.649999994262 5.659999994251 9.4595996612127e-07
5.659999994251 5.669999994240 9.4375555159895e-07
5.669999994240 5.679999994229 9.4156014841361e-07
5.679999994229 5.689999994218 9.3937370394749e-07
5.689999994218 5.699999994207 9.3719616597977e-07
5.699999994207 5.709999994196 9.3502748268705e-07
5.709999994196 5.719999994184 9.3286760263543e-07
5.719999994184 5.729999994173 9.3071647478054e-07
5.729999994173 5.739999994162 9.2857404846257e-07
5.739999994162 5.749999994151 9.2644027340107e-07
5.749999994151 5.759999994140 9.2431509969456e-07
5.759999994140 5.769999994129 9.2219847781537e-07
5.769999994129 5.779999994118 9.2009035860442e-07
5.779999994118 5.789999994106 9.1799069327209e-07
5.789999994106 5.799999994095 9.1589943339095e-07
5.799999994095 5.809999994084 9.1381653089393e-07
5.809999994084 5.819999994073 9.1174193807220e-07
5.819999994073 5.829999994062 9.0967560756880e-07
5.829999994062 5.839999994051 9.0761749237964e-07
5.839999994051 5.849999994040 9.0556754584485e-07
5.849999994040 5.859999994028 9.0352572165245e-07
5.859999994028 5.869999994017 9.0149197382867e-07
5.869999994017 5.879999994006 8.9946625673958e-07
5.879999994006 5.889999993995 8.9744852508406e-07
5.889999993995 5.899999993984 8.9543873389588e-07
